Date,Low,Open,Volume,High,Close,Adjusted Close
01-07-2002,880.0,910.0,426.0,910.0,897.5999755859375,814.307373046875
02-07-2002,895.0,900.0,310.0,905.0,903.6500244140625,819.7958984375
03-07-2002,900.0,910.0,336.0,910.0,906.7000122070312,822.5628662109375
04-07-2002,910.0,920.0,591.0,925.0,916.7999877929688,831.7257690429688
05-07-2002,910.0,915.0,1623.0,935.0,927.2999877929688,841.2512817382812
08-07-2002,918.0,930.0,1595.0,933.0,929.0499877929688,842.8391723632812
09-07-2002,900.1500244140625,934.0,586.0,934.0,904.4000244140625,820.4765625
10-07-2002,901.0,910.0,826.0,917.9000244140625,910.7000122070312,826.1915283203125
11-07-2002,885.0,891.0,1265.0,920.0,893.9500122070312,810.9959106445312
12-07-2002,890.0999755859375,908.9000244140625,361.0,909.0,896.5,813.3095092773438
15-07-2002,871.2000122070312,900.0,1265.0,910.0,875.0,793.8043823242188
16-07-2002,880.0,890.0,552.0,890.0,883.0499877929688,801.1074829101562
17-07-2002,880.0,880.0999755859375,572.0,883.0,881.6500244140625,799.83740234375
18-07-2002,867.0,867.0,1293.0,925.0,912.4000244140625,827.7340698242188
19-07-2002,903.0,915.0,415.0,915.0,907.4500122070312,823.243408203125
22-07-2002,880.0,898.0,756.0,901.0,885.5,803.3303833007812
23-07-2002,870.0,870.0,271.0,894.9000244140625,891.4000244140625,808.6825561523438
24-07-2002,864.0,864.0,423.0,894.9500122070312,888.5,806.0521240234375
25-07-2002,891.0,900.0,355.0,900.0,892.0,809.2271118164062
26-07-2002,852.0,852.0,1101.0,884.9000244140625,881.7000122070312,799.8827514648438
29-07-2002,852.0,884.0,2486.0,905.0,897.0,813.7630004882812
30-07-2002,890.0,917.0,1657.0,928.0,894.1500244140625,811.17724609375
31-07-2002,870.0,876.0,1149.0,898.9000244140625,889.75,807.185791015625
01-08-2002,883.5999755859375,898.0,659.0,898.0,884.9500122070312,802.8311157226562
02-08-2002,872.25,876.0,666.0,890.0,889.4000244140625,806.8683471679688
05-08-2002,850.0,850.0,1726.0,927.0,914.6500244140625,829.775390625
06-08-2002,893.0,970.0,691.0,970.0,906.0999755859375,822.0184936523438
07-08-2002,906.0,906.0,5411.0,960.0499877929688,949.0499877929688,860.983154296875
08-08-2002,894.0,949.7999877929688,1071.0,949.7999877929688,900.5999755859375,817.0288696289062
09-08-2002,890.0,890.0,417.0,920.0,907.2000122070312,825.7672119140625
12-08-2002,909.0,909.0,587.0,929.0,923.9000244140625,840.96826171875
13-08-2002,910.0,922.1500244140625,450.0,929.75,910.4500122070312,828.7255859375
14-08-2002,891.0,891.0499877929688,409.0,908.5,897.3499755859375,816.8015747070312
15-08-2002,897.3499755859375,897.3499755859375,0.0,897.3499755859375,897.3499755859375,816.8015747070312
16-08-2002,849.9000244140625,849.9000244140625,205.0,919.0,908.0,826.4956665039062
19-08-2002,894.0,905.0,349.0,905.0,895.7999877929688,815.390625
20-08-2002,889.0,889.0,333.0,905.0,901.0499877929688,820.1694946289062
21-08-2002,890.0,890.0,747.0,913.0,906.25,824.9025268554688
22-08-2002,905.5499877929688,910.0,675.0,925.0,911.1500244140625,829.3627319335938
23-08-2002,902.0,924.0,482.0,924.7000122070312,902.5,821.4891357421875
26-08-2002,902.0999755859375,915.0,156.0,920.0,912.0,830.1361694335938
27-08-2002,900.0,910.0,2288.0,910.0,901.6500244140625,820.7155151367188
28-08-2002,888.0999755859375,890.25,365.0,900.0,890.2000122070312,810.2932739257812
29-08-2002,888.0,888.0,252.0,895.0,891.9000244140625,811.8405151367188
30-08-2002,892.2000122070312,899.9500122070312,323.0,907.9000244140625,901.5999755859375,820.6700439453125
02-09-2002,892.0,907.0,215.0,911.0,897.4000244140625,816.8470458984375
03-09-2002,890.0,909.9000244140625,141.0,909.9000244140625,895.0,814.6625366210938
04-09-2002,890.0499877929688,899.9500122070312,210.0,904.0,894.6500244140625,814.3438110351562
05-09-2002,893.1500244140625,893.1500244140625,70.0,914.0,898.1500244140625,817.5296630859375
06-09-2002,851.0,851.0,453.0,902.0,901.4000244140625,820.4880981445312
09-09-2002,840.0,840.0,636.0,900.0,896.5499877929688,816.0731811523438
10-09-2002,896.5499877929688,896.5499877929688,0.0,896.5499877929688,896.5499877929688,816.0731811523438
11-09-2002,900.0,900.0,255.0,909.0,909.0,827.4055786132812
12-09-2002,893.5,900.0,348.0,917.0,915.9500122070312,833.7319946289062
13-09-2002,905.0499877929688,906.0,202.0,913.7999877929688,906.0499877929688,824.7206420898438
16-09-2002,895.0,895.0,201.0,912.0,907.5499877929688,826.085693359375
17-09-2002,905.0,905.0,353.0,913.0,909.5499877929688,827.9061889648438
18-09-2002,905.0,905.9000244140625,910.0,914.0,910.9000244140625,829.1351928710938
19-09-2002,905.0499877929688,905.0499877929688,208.0,914.9500122070312,908.2999877929688,826.7687377929688
20-09-2002,906.0,906.0,660.0,917.0,915.5,833.3221435546875
23-09-2002,905.0,906.0,1170.0,913.5,910.25,828.5435791015625
24-09-2002,906.0,906.0,1038.0,914.0,912.9000244140625,830.9557495117188
25-09-2002,905.0,905.0,440.0,914.9000244140625,914.25,832.1843872070312
26-09-2002,902.0,902.0,312.0,915.0,913.2000122070312,831.2288208007812
27-09-2002,912.0,912.0,757.0,928.0,922.9500122070312,840.1035766601562
30-09-2002,881.5499877929688,920.0,369.0,920.0,899.5499877929688,818.8040161132812
01-10-2002,872.0499877929688,911.0,278.0,911.0,878.1500244140625,799.3248291015625
02-10-2002,878.1500244140625,878.1500244140625,0.0,878.1500244140625,878.1500244140625,799.3248291015625
03-10-2002,870.0,890.0,319.0,890.0,875.5,796.912841796875
