Date,Low,Open,Volume,High,Close,Adjusted Close
12-08-2002,266.0,300.0,600.0,300.0,274.0,213.88465881347656
13-08-2002,273.70001220703125,288.0,100.0,288.0,275.20001220703125,214.8214111328125
14-08-2002,252.0,252.0,700.0,280.0,274.29998779296875,214.11883544921875
15-08-2002,274.29998779296875,274.29998779296875,0.0,274.29998779296875,274.29998779296875,214.11883544921875
16-08-2002,249.85000610351562,249.85000610351562,700.0,290.0,273.04998779296875,213.14305114746094
19-08-2002,258.0,258.0,1300.0,277.0,275.6000061035156,215.1336212158203
20-08-2002,257.0,278.0,1100.0,278.0,276.04998779296875,215.48486328125
21-08-2002,273.0,273.0,1300.0,276.1499938964844,274.5,214.27493286132812
22-08-2002,274.6499938964844,274.75,1100.0,275.0,274.6499938964844,214.3920440673828
23-08-2002,271.0,271.0,500.0,279.95001220703125,275.3999938964844,214.97747802734375
26-08-2002,275.0,275.0,400.0,278.0,276.0,215.44577026367188
27-08-2002,273.25,278.0,100.0,278.0,273.25,213.2991943359375
28-08-2002,275.04998779296875,275.04998779296875,200.0,279.0,275.6499938964844,215.17262268066406
29-08-2002,275.04998779296875,275.04998779296875,100.0,275.5,275.25,214.8603515625
30-08-2002,272.1499938964844,272.1499938964844,87.0,277.95001220703125,275.20001220703125,214.8214111328125
02-09-2002,274.5,275.0,500.0,279.79998779296875,279.3500061035156,218.06082153320312
03-09-2002,275.3500061035156,276.20001220703125,1700.0,278.0,276.6000061035156,215.9142303466797
04-09-2002,271.5,271.5,100.0,279.5,276.25,215.6409912109375
05-09-2002,275.0,275.1000061035156,800.0,278.0,278.0,217.00706481933594
06-09-2002,276.0,277.04998779296875,2900.0,278.75,276.1000061035156,215.52391052246094
09-09-2002,272.5,275.0,1600.0,275.0,275.0,214.66525268554688
10-09-2002,275.0,275.0,0.0,275.0,275.0,214.66525268554688
11-09-2002,273.0,273.5,500.0,275.70001220703125,273.0,213.1040496826172
12-09-2002,271.6000061035156,275.0,400.0,275.0,272.8999938964844,213.0259552001953
13-09-2002,272.0,272.0,100.0,278.0,275.1000061035156,214.7432861328125
16-09-2002,273.1499938964844,273.5,300.0,278.0,276.0,215.44577026367188
17-09-2002,276.04998779296875,277.0,800.0,278.8999938964844,277.45001220703125,216.5777130126953
18-09-2002,273.54998779296875,275.0,100.0,275.54998779296875,275.3999938964844,214.97747802734375
19-09-2002,268.0,271.25,100.0,272.0,270.0,210.76226806640625
20-09-2002,270.0,271.0,400.0,277.0,274.8999938964844,214.58718872070312
23-09-2002,272.6000061035156,273.0,300.0,274.0,272.6499938964844,212.8308868408203
24-09-2002,266.29998779296875,266.29998779296875,900.0,274.0,269.0,209.98162841796875
25-09-2002,270.0,270.3999938964844,500.0,271.79998779296875,270.5,211.15252685546875
26-09-2002,272.3999938964844,275.0,1100.0,277.5,276.0,215.44577026367188
27-09-2002,271.6000061035156,275.20001220703125,1100.0,279.5,275.0,214.66525268554688
30-09-2002,274.1499938964844,275.5,1100.0,276.8999938964844,274.1499938964844,214.00169372558594
01-10-2002,272.25,274.0,65.0,274.0,272.25,212.51861572265625
02-10-2002,272.25,272.25,0.0,272.25,272.25,212.51861572265625
03-10-2002,271.0,271.1000061035156,700.0,275.0,275.0,214.66525268554688
04-10-2002,274.0,275.95001220703125,900.0,287.0,280.5,218.95852661132812
07-10-2002,277.04998779296875,277.04998779296875,90.0,280.0,278.04998779296875,217.0460662841797
08-10-2002,270.0,270.0,600.0,280.0,278.6499938964844,217.51441955566406
09-10-2002,279.0,279.0,1300.0,282.5,282.20001220703125,220.2855682373047
10-10-2002,278.29998779296875,280.0,400.0,282.8999938964844,282.6499938964844,220.6368408203125
11-10-2002,281.75,281.75,100.0,284.0,282.54998779296875,220.55877685546875
14-10-2002,280.0,285.0,400.0,285.0,283.95001220703125,221.65164184570312
15-10-2002,283.95001220703125,283.95001220703125,0.0,283.95001220703125,283.95001220703125,221.65164184570312
16-10-2002,282.5,294.8999938964844,300.0,294.8999938964844,284.29998779296875,221.9248504638672
17-10-2002,278.0,278.0,1300.0,288.3999938964844,285.29998779296875,222.7054443359375
18-10-2002,281.0,290.0,3300.0,290.0,289.95001220703125,226.33526611328125
21-10-2002,277.0,277.0,600.0,290.0,289.20001220703125,225.74974060058594
22-10-2002,291.5,291.8999938964844,1500.0,295.0,293.70001220703125,229.26246643066406
23-10-2002,290.54998779296875,290.6499938964844,1400.0,295.04998779296875,294.04998779296875,229.5356903076172
